birthPlaceCountry,countryOfIncorporation,countryOfResidency,deathTime,firstName,isActive,lastName,legalName,listedCompany,maritalStatus,middleName,name,nameAlias,nationality,occupation,organizationSymbol,partyId,partyType,sourceOfIncome,title,website,gender,homePhone,alternatePhone,cellPhone,primaryPhone,workPhone,alternateEmail,companyEmail,personalEmail,workEmail,isIndividual
US,US,US,,,,,,,,,,,US,,,14881,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14882,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14883,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14884,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14885,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14888,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14889,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14890,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14891,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14892,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14894,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14895,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14896,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14898,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14902,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14903,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14904,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14911,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14913,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14914,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14915,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14918,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14919,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14921,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14922,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14924,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14928,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14929,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14930,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14931,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14933,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14934,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14939,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14940,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14942,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14947,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14948,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14949,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14950,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14951,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14955,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14956,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14957,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14958,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14959,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14962,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14963,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14964,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14965,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14966,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14968,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14970,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14971,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14972,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14974,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14977,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14979,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14980,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14981,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14983,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14984,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14986,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14987,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14989,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14990,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14992,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14993,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14994,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14995,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14997,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,14998,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15001,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15003,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15004,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15007,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15009,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15011,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15026,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15027,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15028,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15031,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15032,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15034,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15037,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15039,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15042,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15043,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15045,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15046,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15048,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15049,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15050,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15051,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15052,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15053,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15055,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15062,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15065,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15067,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15068,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15070,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15075,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15077,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15083,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15084,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15086,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15087,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15089,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15090,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15092,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15093,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15094,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15095,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15098,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15100,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15102,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15103,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15110,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15112,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15113,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15114,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15116,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15119,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15121,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15123,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15127,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15128,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15131,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15132,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15134,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15137,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15138,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15140,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15141,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15142,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15147,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15148,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15150,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15152,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15154,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15156,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15162,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15163,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15164,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15167,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15172,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15174,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15175,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15176,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15177,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15178,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15180,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15182,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15185,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15187,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15188,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15189,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15191,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15192,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15198,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15203,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15205,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15207,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15208,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15212,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15215,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15216,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15217,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15218,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15219,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15221,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15223,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15229,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15231,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15233,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15237,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15240,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15242,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15243,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15244,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15245,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15246,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15249,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15253,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15255,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15258,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15260,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15261,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15262,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15264,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15266,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15267,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15268,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15269,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15270,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15271,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15273,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15276,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15281,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15286,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15287,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15288,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15291,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15293,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15294,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15295,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15297,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15300,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15301,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15303,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15305,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15306,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15307,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15312,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15313,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15314,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15317,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15318,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15319,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15321,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15322,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15323,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15324,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15329,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15330,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15332,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15333,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15334,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15338,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15339,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15341,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15342,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15344,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15345,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15348,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15349,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15352,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15354,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15355,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15357,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15358,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15360,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15361,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15364,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15366,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15367,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15368,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15369,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15372,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15373,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15374,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15375,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15379,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15384,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15385,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15386,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15391,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15392,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15393,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15394,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15395,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15398,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15399,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15401,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15402,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15403,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15405,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15407,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15409,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15410,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15412,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15415,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15416,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15417,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15421,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15422,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15425,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15427,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15428,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15429,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15432,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15433,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15434,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15436,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15437,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15439,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15440,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15442,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15444,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15445,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15446,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15449,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15450,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15451,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15455,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15456,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15457,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15458,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15460,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15461,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15463,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15468,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15469,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15473,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15478,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15480,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15481,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15482,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15485,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15486,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15489,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15490,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15492,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15494,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15495,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15496,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15499,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15501,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15502,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15503,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15507,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15511,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15512,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15515,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15518,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15519,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15520,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15522,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,15523,Organization,,,,,,,,,,,,,,False
